Number Start Coordinate Stop Coordinate Color/Hardness 
7567 : 22 82 21 82 0.8521641405 
7568 : 37 89 36 90 0.8521680623 
7569 : 111 194 112 194 0.8521900225 
7570 : 107 199 108 199 0.8521932070 
7571 : 114 7 113 8 0.8521952686 
7572 : 18 209 17 208 0.8522107813 
7573 : 186 86 187 85 0.8522383545 
7574 : 66 244 67 243 0.8522437411 
7575 : 33 144 34 145 0.8522509068 
7576 : 125 157 126 158 0.8522523018 
7577 : 133 34 133 35 0.8522562698 
7578 : 125 100 124 99 0.8522581135 
7579 : 173 89 174 88 0.8522598421 
7580 : 40 154 39 153 0.8522727273 
7581 : 194 93 193 93 0.8522753620 
7582 : 180 88 179 87 0.8522790388 
7583 : 196 72 195 72 0.8522921570 
7584 : 33 121 34 121 0.8522921570 
7585 : 66 163 67 162 0.8522989919 
7586 : 57 4 56 5 0.8523062462 
7587 : 38 164 37 163 0.8523102310 
7588 : 107 196 106 196 0.8523225060 
7589 : 132 88 133 88 0.8523287919 
7590 : 159 93 159 92 0.8523290458 
7591 : 114 192 115 192 0.8523358496 
7592 : 69 116 69 117 0.8523418907 
7593 : 52 32 53 33 0.8523471199 
7594 : 121 265 121 266 0.8523693309 
7595 : 98 67 99 67 0.8523703152 
7596 : 44 94 44 95 0.8523770610 
7597 : 64 242 64 241 0.8523873874 
7598 : 80 90 80 89 0.8523945367 
7599 : 105 81 106 82 0.8523991938 
7600 : 79 169 80 169 0.8524240119 
7601 : 197 200 198 200 0.8524590164 
7602 : 200 200 200 199 0.8524590164 
7603 : 75 224 74 225 0.8524681803 
7604 : 74 225 73 225 0.8524681803 
7605 : 72 136 73 135 0.8524733350 
7606 : 73 76 74 76 0.8524762875 
7607 : 161 92 160 92 0.8524929484 
7608 : 133 257 133 256 0.8525028884 
7609 : 88 168 87 167 0.8525032938 
7610 : 145 60 144 61 0.8525048027 
7611 : 119 215 118 214 0.8525230276 
7612 : 162 185 161 185 0.8525287319 
7613 : 68 193 67 192 0.8525451560 
7614 : 121 81 121 80 0.8525692344 
7615 : 180 86 179 85 0.8525888047 
7616 : 69 75 70 75 0.8525992992 
7617 : 70 159 69 159 0.8526031746 
7618 : 157 15 156 15 0.8526449499 
7619 : 73 78 72 77 0.8526644174 
7620 : 196 184 197 184 0.8526785714 
7621 : 35 127 35 126 0.8526955655 
7622 : 79 145 79 146 0.8527031680 
7623 : 161 178 160 178 0.8527203857 
7624 : 138 88 137 88 0.8527369432 
7625 : 151 279 152 280 0.8527610325 
7626 : 81 87 80 88 0.8527643024 
7627 : 70 236 71 237 0.8528031902 
7628 : 71 90 72 89 0.8528219333 
7629 : 145 169 146 169 0.8528225806 
7630 : 158 181 157 180 0.8528225806 
7631 : 30 143 29 144 0.8528236728 
7632 : 75 167 76 166 0.8528289892 
7633 : 49 143 49 144 0.8528298351 
7634 : 69 179 70 180 0.8528298351 
7635 : 84 21 83 21 0.8528515308 
7636 : 64 247 65 246 0.8528528529 
7637 : 123 82 123 83 0.8528587697 
7638 : 52 65 51 64 0.8528672476 
7639 : 106 196 105 196 0.8528833552 
7640 : 145 273 144 274 0.8528833552 
7641 : 179 85 178 86 0.8528887611 
7642 : 13 83 12 83 0.8528911565 
7643 : 51 64 52 63 0.8529136064 
7644 : 175 87 174 88 0.8529156134 
7645 : 34 164 35 164 0.8529228856 
7646 : 52 66 53 66 0.8529242030 
7647 : 162 190 163 191 0.8529249012 
7648 : 4 251 4 250 0.8529372718 
7649 : 190 195 191 196 0.8529411765 
7650 : 42 280 42 279 0.8529622338 
7651 : 123 225 122 224 0.8529688780 
7652 : 69 176 68 175 0.8529754110 
7653 : 120 79 121 80 0.8530057268 
7654 : 177 197 178 197 0.8530057268 
7655 : 183 42 183 43 0.8530170011 
7656 : 99 15 100 16 0.8530263439 
7657 : 119 76 118 75 0.8530349794 
7658 : 178 197 179 196 0.8530349794 
7659 : 76 223 76 222 0.8530442213 
7660 : 139 275 139 276 0.8530543531 
7661 : 72 138 71 137 0.8530612245 
7662 : 128 166 128 167 0.8530612245 
7663 : 68 167 69 168 0.8530612245 
7664 : 74 91 74 90 0.8530681229 
7665 : 111 274 111 273 0.8530742168 
7666 : 191 79 190 78 0.8530810268 
7667 : 167 97 166 97 0.8530981107 
7668 : 112 277 111 276 0.8531139184 
7669 : 62 160 63 160 0.8531180753 
7670 : 98 13 97 13 0.8531216444 
7671 : 153 176 152 177 0.8531221661 
7672 : 58 64 58 63 0.8531565946 
7673 : 50 87 49 86 0.8531652289 
7674 : 25 187 25 188 0.8531703196 
7675 : 184 49 185 50 0.8531885759 
7676 : 126 158 126 159 0.8531914894 
7677 : 8 103 8 104 0.8532291667 
7678 : 12 213 12 212 0.8532418224 
7679 : 104 208 105 209 0.8532569697 
7680 : 195 31 194 32 0.8532692308 
7681 : 188 53 187 54 0.8532828283 
7682 : 158 2 157 1 0.8532984598 
7683 : 65 120 66 120 0.8533022533 
7684 : 14 106 13 105 0.8533033421 
7685 : 170 90 171 89 0.8533057851 
7686 : 79 148 78 147 0.8533057851 
7687 : 102 70 101 69 0.8533088016 
7688 : 149 66 150 66 0.8533271782 
7689 : 38 134 39 135 0.8533501896 
7690 : 14 230 13 229 0.8533516221 
7691 : 109 36 109 35 0.8533523817 
7692 : 159 3 159 2 0.8533616921 
7693 : 52 183 52 184 0.8533645798 
7694 : 98 30 98 29 0.8533675193 
7695 : 44 271 44 270 0.8533712609 
7696 : 185 54 186 53 0.8533726192 
7697 : 94 259 95 260 0.8533776145 
7698 : 188 76 189 76 0.8533957711 
7699 : 113 73 114 73 0.8533987033 
7700 : 176 189 176 188 0.8534025250 
7701 : 23 190 23 189 0.8534039490 
7702 : 129 233 128 234 0.8534053474 
7703 : 96 74 95 73 0.8534107911 
7704 : 45 148 44 148 0.8534284620 
7705 : 7 253 7 254 0.8534410782 
7706 : 45 175 46 176 0.8534581719 
7707 : 171 89 170 89 0.8534588307 
7708 : 85 172 85 171 0.8534641324 
7709 : 130 87 129 86 0.8534703850 
7710 : 69 255 69 256 0.8534778875 
7711 : 40 144 39 144 0.8534850640 
7712 : 40 163 40 164 0.8534875922 
7713 : 117 78 116 77 0.8535039104 
7714 : 165 6 166 6 0.8535040172 
7715 : 123 236 122 236 0.8535088978 
7716 : 83 196 82 195 0.8535100822 
7717 : 89 91 88 91 0.8535182286 
7718 : 32 147 31 148 0.8535192058 
7719 : 128 160 127 161 0.8535564854 
7720 : 124 163 124 162 0.8535564854 
7721 : 180 196 181 195 0.8535564854 
7722 : 191 196 190 196 0.8535564854 
7723 : 65 280 65 279 0.8535640008 
7724 : 22 113 23 113 0.8535660170 
7725 : 82 165 83 166 0.8535714286 
7726 : 26 114 25 114 0.8535765220 
7727 : 125 84 126 84 0.8535874827 
7728 : 33 141 34 140 0.8536028488 
7729 : 118 214 117 214 0.8536036036 
7730 : 72 170 73 171 0.8536409088 
7731 : 39 149 39 150 0.8536525974 
7732 : 128 167 127 168 0.8536585366 
7733 : 139 256 138 257 0.8536676500 
7734 : 66 141 65 141 0.8536726431 
7735 : 64 162 64 161 0.8536726431 
7736 : 70 166 71 167 0.8536726431 
7737 : 138 257 139 258 0.8536873878 
7738 : 61 162 62 163 0.8536989796 
7739 : 71 238 71 237 0.8537153958 
7740 : 87 173 87 174 0.8537185355 
7741 : 97 13 97 14 0.8537234094 
7742 : 99 201 100 201 0.8537313433 
7743 : 75 85 75 84 0.8537330397 
7744 : 110 170 109 171 0.8537376049 
7745 : 149 273 150 274 0.8537376049 
7746 : 141 59 142 59 0.8537502995 
7747 : 74 76 73 77 0.8537905166 
7748 : 126 159 127 158 0.8538135593 
7749 : 180 79 181 79 0.8538149351 
7750 : 111 7 110 7 0.8538157695 
7751 : 23 172 22 172 0.8538189845 
7752 : 185 50 184 51 0.8538329027 
7753 : 70 194 71 195 0.8538413938 
7754 : 152 94 151 94 0.8538580820 
7755 : 25 188 25 189 0.8538584378 
7756 : 56 154 57 155 0.8538615760 
7757 : 39 153 38 152 0.8538990826 
7758 : 170 95 169 95 0.8539007009 
7759 : 132 252 132 251 0.8539058109 
7760 : 169 90 168 90 0.8539094650 
7761 : 118 75 119 75 0.8539328176 
7762 : 194 32 194 31 0.8539340102 
7763 : 157 43 156 43 0.8539369611 
7764 : 72 77 72 76 0.8539667440 
7765 : 106 172 106 173 0.8539990210 
7766 : 93 74 94 73 0.8540082375 
7767 : 68 26 69 27 0.8540092836 
7768 : 22 172 23 171 0.8540277778 
7769 : 174 88 174 87 0.8540334028 
7770 : 72 76 73 77 0.8540336759 
7771 : 123 156 122 155 0.8540345548 
7772 : 74 249 74 248 0.8540428903 
7773 : 132 267 132 266 0.8540497896 
7774 : 127 85 126 84 0.8540576975 
7775 : 48 178 48 177 0.8540778630 
7776 : 165 91 166 90 0.8540816327 
7777 : 32 161 33 160 0.8540877525 
7778 : 132 265 132 266 0.8541033435 
7779 : 34 150 34 151 0.8541168394 
7780 : 55 144 54 143 0.8541264392 
7781 : 40 87 39 88 0.8541338894 
7782 : 159 170 160 170 0.8541401861 
7783 : 90 256 90 257 0.8541607194 
7784 : 77 91 78 90 0.8541617802 
7785 : 170 195 171 195 0.8541666667 
7786 : 196 35 197 36 0.8541666667 
7787 : 183 198 182 198 0.8541666667 
7788 : 105 196 104 197 0.8541742579 
7789 : 67 132 67 131 0.8541814962 
7790 : 119 54 120 54 0.8541904129 
7791 : 105 71 106 71 0.8541918303 
7792 : 58 63 59 62 0.8542005586 
7793 : 52 85 52 86 0.8542096331 
7794 : 124 168 125 168 0.8542130473 
7795 : 92 86 92 85 0.8542213397 
7796 : 14 239 14 240 0.8542321509 
7797 : 134 88 133 88 0.8542351087 
7798 : 157 176 158 176 0.8542418620 
7799 : 144 61 143 61 0.8542464312 
7800 : 66 240 66 241 0.8542471042 
7801 : 47 273 46 273 0.8542471042 
7802 : 146 169 145 170 0.8542510121 
7803 : 95 73 95 74 0.8542719312 
7804 : 177 86 178 86 0.8542796641 
7805 : 14 91 13 90 0.8542835544 
7806 : 22 194 22 193 0.8542875564 
7807 : 121 216 121 217 0.8543136720 
7808 : 143 61 142 61 0.8543199041 
7809 : 49 268 48 268 0.8543256413 
7810 : 75 182 74 183 0.8543274854 
7811 : 162 9 162 8 0.8543472945 
7812 : 184 51 183 51 0.8543636247 
7813 : 70 157 71 157 0.8543765141 
7814 : 29 98 29 99 0.8543777710 
7815 : 36 146 35 147 0.8543950340 
7816 : 106 1 107 1 0.8544049811 
7817 : 151 94 150 94 0.8544077938 
7818 : 150 66 151 66 0.8544112252 
7819 : 139 34 140 33 0.8544136761 
7820 : 104 199 104 198 0.8544201413 
7821 : 77 85 76 86 0.8544208469 
7822 : 8 232 8 231 0.8544358312 
7823 : 54 149 54 150 0.8544366899 
7824 : 78 67 78 68 0.8544447252 
7825 : 95 71 96 71 0.8544615705 
7826 : 79 146 78 146 0.8544692254 
7827 : 57 148 57 149 0.8544692254 
7828 : 67 129 67 130 0.8544734265 
7829 : 57 149 58 148 0.8544778700 
7830 : 123 80 122 79 0.8544991916 
7831 : 78 68 77 68 0.8545262207 
7832 : 101 30 101 29 0.8545768440 
7833 : 68 150 68 149 0.8545873016 
7834 : 3 256 3 255 0.8545892495 
7835 : 100 178 99 179 0.8545904068 
7836 : 189 50 190 50 0.8546174199 
7837 : 126 227 126 228 0.8546255507 
7838 : 174 87 173 88 0.8546278634 
7839 : 74 90 74 89 0.8546406144 
7840 : 38 131 38 132 0.8546930685 
7841 : 44 133 45 134 0.8546930685 
7842 : 66 246 66 245 0.8546934866 
7843 : 84 170 84 169 0.8547008547 
7844 : 13 105 12 104 0.8547105354 
7845 : 79 70 78 71 0.8547115244 
7846 : 84 169 83 168 0.8547164642 
7847 : 36 160 35 160 0.8547206979 
7848 : 74 68 74 67 0.8547217182 
7849 : 60 276 60 275 0.8547237077 
7850 : 8 273 8 274 0.8547274643 
7851 : 38 166 37 165 0.8547385026 
7852 : 124 162 125 163 0.8547406304 
7853 : 46 273 47 272 0.8547459252 
7854 : 157 8 156 8 0.8547619421 
7855 : 198 197 197 198 0.8547717842 
7856 : 196 198 197 198 0.8547717842 
7857 : 197 198 197 199 0.8547717842 
7858 : 77 181 76 180 0.8547748447 
7859 : 104 127 103 126 0.8547791240 
7860 : 121 80 121 79 0.8547791428 
7861 : 67 243 66 243 0.8547993103 
7862 : 71 167 72 168 0.8548093008 
7863 : 66 166 67 167 0.8548251584 
7864 : 143 93 142 93 0.8548254274 
7865 : 159 92 160 92 0.8548270301 
7866 : 160 92 161 91 0.8548270301 
7867 : 54 88 55 88 0.8548286738 
7868 : 179 87 178 86 0.8548342782 
7869 : 65 279 65 278 0.8548366913 
7870 : 141 168 141 169 0.8548387097 
7871 : 66 36 66 37 0.8548409660 
7872 : 161 185 160 185 0.8548526088 
7873 : 127 234 128 234 0.8548745372 
7874 : 34 139 35 140 0.8548994200 
7875 : 123 83 124 83 0.8549076011 
7876 : 75 84 74 85 0.8549094132 
7877 : 32 70 33 69 0.8549096405 
7878 : 91 66 90 65 0.8549633859 
7879 : 179 44 178 45 0.8549908871 
7880 : 2 264 1 264 0.8550116550 
7881 : 33 160 33 161 0.8550297362 
7882 : 55 152 54 152 0.8550482849 
7883 : 54 143 53 142 0.8550592857 
7884 : 128 247 128 248 0.8550647318 
7885 : 121 79 122 79 0.8550761291 
7886 : 80 89 80 88 0.8550761291 
7887 : 160 178 159 177 0.8550925926 
7888 : 126 168 125 168 0.8551020408 
7889 : 65 141 65 142 0.8551079568 
7890 : 145 167 144 167 0.8551079568 
7891 : 158 176 157 175 0.8551183128 
7892 : 21 97 22 96 0.8551310269 
7893 : 159 183 158 182 0.8551382951 
7894 : 23 72 22 73 0.8551490176 
7895 : 133 35 133 36 0.8551501045 
7896 : 61 187 61 188 0.8551503115 
7897 : 71 195 72 196 0.8551659180 
7898 : 66 245 65 246 0.8551724138 
7899 : 78 81 78 80 0.8551727435 
7900 : 149 170 148 170 0.8551756885 
7901 : 163 185 163 184 0.8551756885 
7902 : 121 225 122 224 0.8551806966 
7903 : 22 186 23 185 0.8551921245 
7904 : 65 246 66 247 0.8552130898 
7905 : 64 241 63 241 0.8552285507 
7906 : 48 268 49 267 0.8552285507 
7907 : 193 75 193 76 0.8552380952 
7908 : 114 73 115 73 0.8552390839 
7909 : 76 69 77 68 0.8552546381 
7910 : 35 140 34 140 0.8552736655 
7911 : 63 130 62 129 0.8552847007 
7912 : 14 204 14 203 0.8553391053 
7913 : 27 103 28 103 0.8553469225 
7914 : 67 131 67 130 0.8553496712 
7915 : 127 161 128 161 0.8553496712 
7916 : 80 169 81 169 0.8553496712 
7917 : 79 20 80 20 0.8553797468 
7918 : 168 90 168 89 0.8553852122 
7919 : 92 92 92 91 0.8553902604 
7920 : 129 252 129 251 0.8553908155 
7921 : 102 200 103 200 0.8554006969 
7922 : 95 74 96 75 0.8554100823 
7923 : 57 71 56 71 0.8554148688 
7924 : 141 169 142 169 0.8554216867 
7925 : 149 174 150 173 0.8554216867 
7926 : 61 87 62 87 0.8554336207 
7927 : 144 170 144 169 0.8554354839 
7928 : 178 81 177 81 0.8554394571 
7929 : 104 198 104 197 0.8554582210 
7930 : 62 171 61 172 0.8554585627 
7931 : 50 183 49 182 0.8554635020 
7932 : 82 188 82 189 0.8555033907 
7933 : 73 77 74 77 0.8555319439 
7934 : 139 168 140 169 0.8555458769 
7935 : 17 213 18 212 0.8555514863 
7936 : 123 92 123 91 0.8555727981 
7937 : 187 85 188 85 0.8555791772 
7938 : 121 217 122 216 0.8555823325 
7939 : 86 167 85 166 0.8556034483 
7940 : 137 255 136 254 0.8556139922 
7941 : 17 215 17 214 0.8556166056 
7942 : 145 90 146 91 0.8556192313 
7943 : 63 190 64 191 0.8556244773 
7944 : 83 168 82 169 0.8556346917 
7945 : 80 20 81 21 0.8556421495 
7946 : 78 146 78 147 0.8556694895 
7947 : 77 144 77 145 0.8556779920 
7948 : 124 99 125 99 0.8556783893 
7949 : 173 88 172 88 0.8556829266 
7950 : 99 4 99 5 0.8556977068 
7951 : 131 231 131 232 0.8557002200 
7952 : 155 92 154 92 0.8557108806 
7953 : 147 1 146 1 0.8557128557 
7954 : 139 276 138 276 0.8557215302 
7955 : 66 243 65 242 0.8557256236 
7956 : 155 6 154 6 0.8557256872 
7957 : 23 170 23 171 0.8557361541 
7958 : 167 10 168 10 0.8557452255 
7959 : 73 183 73 182 0.8557474687 
7960 : 44 88 43 89 0.8557513603 
7961 : 35 160 36 161 0.8557692308 
7962 : 125 99 126 99 0.8557728917 
7963 : 106 7 105 6 0.8557764066 
7964 : 75 221 76 222 0.8557838504 
7965 : 144 274 144 273 0.8557855674 
7966 : 20 216 21 215 0.8557982548 
7967 : 72 196 71 196 0.8558061242 
7968 : 170 89 171 88 0.8558182838 
7969 : 126 84 127 84 0.8558373852 
7970 : 136 253 136 254 0.8558378533 
7971 : 123 91 124 91 0.8558543934 
7972 : 100 182 99 183 0.8558558559 
7973 : 98 179 99 179 0.8558732220 
7974 : 46 176 47 176 0.8558736308 
7975 : 126 228 127 228 0.8558898722 
7976 : 42 279 42 278 0.8559039510 
7977 : 98 29 97 28 0.8559109010 
7978 : 169 183 169 184 0.8559145812 
7979 : 30 102 29 101 0.8559306982 
7980 : 82 169 82 168 0.8559322034 
7981 : 184 194 183 194 0.8559322034 
7982 : 127 165 127 164 0.8559670782 
7983 : 27 95 26 94 0.8559721228 
7984 : 80 267 79 268 0.8559752747 
7985 : 122 224 121 224 0.8559815630 
7986 : 73 168 72 168 0.8559815743 
7987 : 75 162 75 163 0.8559872947 
7988 : 71 164 70 165 0.8559872947 
7989 : 70 165 71 165 0.8559872947 
7990 : 156 8 155 8 0.8559888882 
7991 : 154 92 154 91 0.8559994680 
7992 : 69 148 70 149 0.8560136962 
7993 : 157 93 157 92 0.8560189810 
7994 : 70 136 71 135 0.8560250656 
7995 : 38 103 39 102 0.8560653696 
7996 : 69 27 68 27 0.8560768987 
7997 : 125 101 126 102 0.8560848084 
7998 : 171 195 170 194 0.8560981739 
7999 : 106 204 107 204 0.8561060346 
8000 : 171 88 172 88 0.8561188693 
8001 : 183 47 183 48 0.8561320755 
8002 : 6 268 6 269 0.8561594203 
8003 : 63 248 62 247 0.8561643836 
8004 : 178 86 177 85 0.8561741980 
8005 : 116 223 116 224 0.8561805867 
8006 : 89 66 88 66 0.8561887581 
8007 : 4 267 4 268 0.8561934851 
8008 : 63 241 62 242 0.8561968680 
8009 : 6 278 5 279 0.8562045508 
8010 : 5 280 5 279 0.8562045508 
8011 : 85 179 84 180 0.8562168011 
8012 : 106 173 107 172 0.8562212433 
8013 : 126 157 127 158 0.8562231760 
8014 : 82 168 83 169 0.8562361439 
8015 : 133 235 133 234 0.8562361439 
8016 : 115 77 116 77 0.8562530925 
8017 : 164 3 163 3 0.8562537507 
8018 : 151 277 151 276 0.8562599681 
8019 : 166 90 167 90 0.8562676290 
8020 : 157 92 156 92 0.8562782236 
8021 : 67 162 66 162 0.8562811435 
8022 : 77 68 77 69 0.8562873078 
8023 : 101 69 102 69 0.8562884141 
8024 : 38 119 38 118 0.8562937938 
8025 : 163 191 164 191 0.8562948207 
8026 : 150 173 151 174 0.8562975347 
8027 : 157 180 157 181 0.8562975347 
8028 : 55 157 54 157 0.8563101241 
8029 : 155 178 154 177 0.8563150561 
8030 : 48 273 48 274 0.8563250751 
8031 : 76 166 75 165 0.8563320177 
8032 : 53 28 53 27 0.8563494136 
8033 : 134 248 134 249 0.8563563260 
8034 : 130 89 131 89 0.8563781267 
8035 : 73 241 73 242 0.8563824235 
8036 : 115 113 115 114 0.8564007385 
8037 : 124 83 124 82 0.8564012794 
8038 : 64 253 63 254 0.8564039409 
8039 : 133 88 134 89 0.8564140188 
8040 : 103 200 103 199 0.8564527587 
8041 : 129 251 128 251 0.8564705882 
8042 : 61 13 62 13 0.8564706896 
8043 : 63 188 62 189 0.8564714877 
8044 : 101 202 101 201 0.8564720812 
8045 : 73 188 72 187 0.8564814815 
8046 : 27 140 27 139 0.8564847114 
8047 : 37 117 38 118 0.8564875141 
8048 : 97 183 98 183 0.8564964716 
8049 : 98 183 99 183 0.8564964716 
8050 : 82 198 81 198 0.8565003551 
8051 : 107 172 108 171 0.8565163152 
8052 : 188 189 187 188 0.8565217391 
8053 : 46 278 47 277 0.8565260243 
8054 : 26 94 26 93 0.8565466850 
8055 : 74 135 73 135 0.8565525588 
8056 : 59 160 60 161 0.8565525588 
8057 : 186 51 187 51 0.8565549173 
8058 : 125 168 126 169 0.8565573770 
8059 : 38 132 39 133 0.8565711413 
8060 : 72 168 72 167 0.8565717645 
8061 : 102 205 103 206 0.8566130051 
8062 : 24 208 24 209 0.8566289825 
8063 : 68 191 67 192 0.8566358307 
8064 : 112 279 112 278 0.8566362715 
8065 : 72 1 71 1 0.8566532705 
8066 : 114 257 115 256 0.8566536204 
8067 : 30 236 29 235 0.8566666667 
8068 : 173 183 174 184 0.8566674860 
8069 : 176 82 177 81 0.8566791634 
8070 : 143 90 142 89 0.8567564133 
8071 : 68 27 67 26 0.8567608556 
8072 : 151 66 152 66 0.8567672271 
8073 : 137 88 136 89 0.8567908136 
8074 : 186 47 187 47 0.8568075117 
8075 : 183 48 184 47 0.8568075117 
8076 : 56 181 55 181 0.8568075117 
8077 : 144 273 143 274 0.8568075117 
8078 : 149 9 149 8 0.8568180941 
8079 : 168 171 169 171 0.8568181818 
8080 : 118 212 119 212 0.8568225496 
8081 : 123 222 124 223 0.8568225496 
8082 : 189 76 190 76 0.8568281938 
8083 : 148 7 149 8 0.8568435670 
8084 : 34 95 35 94 0.8568436209 
8085 : 53 156 54 157 0.8568441238 
8086 : 38 91 37 92 0.8568461971 
8087 : 157 178 156 178 0.8568501171 
8088 : 115 192 116 193 0.8568503351 
8089 : 120 213 121 214 0.8568545257 
8090 : 151 175 150 176 0.8568548387 
8091 : 158 182 157 181 0.8568548387 
8092 : 9 259 9 260 0.8568570193 
8093 : 135 238 135 237 0.8568629884 
8094 : 78 80 77 81 0.8568658695 
8095 : 44 156 43 155 0.8568768769 
8096 : 40 63 41 63 0.8568909383 
8097 : 29 144 30 144 0.8569004525 
8098 : 34 145 35 146 0.8569005249 
8099 : 186 81 187 80 0.8569267139 
8100 : 35 126 35 125 0.8569330436 
8101 : 176 85 176 84 0.8569466187 
8102 : 131 232 130 232 0.8569510658 
8103 : 168 89 169 89 0.8570006691 
8104 : 129 255 129 254 0.8570063861 
8105 : 69 181 70 180 0.8570174754 
8106 : 19 86 20 87 0.8570271304 
8107 : 97 14 97 15 0.8570295056 
8108 : 101 8 100 7 0.8571147036 
8109 : 127 168 128 168 0.8571428571 
8110 : 182 255 183 255 0.8571428571 
8111 : 181 195 182 196 0.8571428571 
8112 : 182 196 182 197 0.8571428571 
8113 : 190 196 189 196 0.8571428571 
8114 : 197 196 196 195 0.8571428571 
8115 : 4 264 3 265 0.8571428571 
8116 : 142 169 142 168 0.8571463272 
8117 : 156 92 156 91 0.8571463648 
8118 : 73 135 73 136 0.8571465313 
8119 : 64 138 65 139 0.8571465313 
8120 : 127 164 128 165 0.8571465313 
8121 : 122 169 123 169 0.8571465313 
8122 : 83 169 83 170 0.8571467540 
8123 : 88 172 87 171 0.8571469974 
8124 : 87 174 86 173 0.8571469974 
8125 : 197 86 196 86 0.8571472645 
8126 : 187 47 187 46 0.8571475582 
8127 : 62 255 62 254 0.8571532634 
8128 : 65 142 66 142 0.8571571371 
8129 : 144 167 143 168 0.8571571371 
8130 : 193 76 194 75 0.8571599402 
8131 : 39 135 39 134 0.8571599402 
8132 : 163 189 163 190 0.8571740891 
8133 : 113 8 113 9 0.8571792877 
8134 : 62 247 61 247 0.8571825250 
8135 : 67 192 66 192 0.8571880863 
8136 : 144 64 143 64 0.8572100469 
8137 : 97 72 96 71 0.8572485276 
8138 : 120 234 119 234 0.8572656026 
8139 : 71 84 72 84 0.8572662308 
8140 : 75 164 75 165 0.8572713943 
8141 : 169 89 170 88 0.8572910342 
8142 : 74 77 75 76 0.8573049897 
8143 : 81 66 82 66 0.8573184073 
8144 : 25 91 24 92 0.8573259248 
8145 : 139 59 138 58 0.8573567681 
8146 : 76 185 76 186 0.8573588710 
8147 : 78 185 79 184 0.8573588710 
8148 : 32 151 32 150 0.8573601188 
8149 : 52 30 52 29 0.8573727279 
8150 : 186 53 185 53 0.8574341979 
8151 : 163 91 164 91 0.8574373652 
8152 : 71 135 70 135 0.8574380165 
8153 : 76 142 76 143 0.8574380165 
8154 : 78 147 77 146 0.8574380165 
8155 : 80 146 79 147 0.8574417215 
8156 : 116 193 115 193 0.8574417215 
8157 : 135 237 136 238 0.8574417215 
8158 : 78 165 78 166 0.8574441200 
8159 : 80 88 80 87 0.8574453548 
8160 : 127 158 127 159 0.8574468085 
8161 : 120 275 120 274 0.8574519231 
8162 : 85 171 85 170 0.8574600687 
8163 : 123 219 124 218 0.8574630168 
8164 : 152 280 153 280 0.8574630168 
8165 : 152 177 151 177 0.8574689098 
8166 : 89 262 90 263 0.8574717606 
8167 : 146 91 145 91 0.8574763912 
8168 : 128 230 129 231 0.8574822538 
8169 : 99 195 98 195 0.8574962659 
8170 : 104 204 104 205 0.8575000000 
8171 : 162 56 162 55 0.8575007337 
8172 : 125 90 126 90 0.8575028857 
8173 : 37 163 36 164 0.8575050710 
8174 : 96 203 95 203 0.8575187970 
8175 : 34 151 33 152 0.8575426560 
8176 : 67 164 68 164 0.8575434754 
8177 : 31 148 31 147 0.8575446376 
8178 : 74 248 74 247 0.8575791855 
8179 : 167 90 166 89 0.8575819672 
8180 : 175 80 176 81 0.8576107699 
8181 : 182 93 183 93 0.8576137047 
8182 : 99 67 100 67 0.8576166103 
8183 : 49 182 48 182 0.8576554725 
